"x","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000183844",3.99621171748405,5.61832921295625,0.77437406305703,0.448907754006441,0.622207147728257,-4.61185985648274
"ENSG00000157259",5.62052610422702,12.0698164755002,0.774243639843882,0.448982902568296,0.622207147728257,-4.61186768898415
"ENSG00000138821",12.710499589915,38.2301561380138,0.774232309039214,0.448989431631684,0.622207147728257,-4.61186836939556
"ENSG00000215251",-17.2593985870941,44.6141802094,-0.774024844080739,0.449108987933039,0.622278518687472,-4.61188082606483
"ENSG00000187741",-6.89650841707109,12.9049607927227,-0.773624864529563,0.449339540429404,0.622278518687472,-4.61190483351108
"ENSG00000001461",-18.2397597900169,78.3253764509866,-0.773621753078491,0.449341334188944,0.622278518687472,-4.61190502022308
"ENSG00000064995",-10.4217800342104,40.6814795520581,-0.773589041465349,0.449360192785018,0.622278518687472,-4.61190698314231
"ENSG00000085832",-15.9117801875767,42.1314279030986,-0.77358892481001,0.449360260038945,0.622278518687472,-4.61190699014229
"ENSG00000102786",4.87633607095518,13.9144022078435,0.773547392312967,0.44938420467414,0.622278518687472,-4.61190948226964
"ENSG00000181982",-5.91330967620221,10.1085415786486,-0.773491925443231,0.449416184087253,0.622278518687472,-4.61191281033644
"ENSG00000186222",4.33889346026243,5.69092806802343,0.773388243067069,0.449475965901365,0.622278518687472,-4.61191903082145
"ENSG00000147592",-2.78490932419245,7.03527839721261,-0.773335052478877,0.449506636755029,0.622278518687472,-4.61192222173901
"ENSG00000166619",14.8677434924985,108.33405399004,0.773283817832622,0.449536180988952,0.622278518687472,-4.61192529513761
"ENSG00000100726",-9.27663414361766,18.3708348852144,-0.772908938664025,0.449752389811437,0.622509228682607,-4.61194777749242
"ENSG00000007923",12.8408231759107,39.9673762878298,0.772508926519468,0.449983164507968,0.622727095103523,-4.61197175661301
"ENSG00000155868",-7.36273026816727,17.8017069875573,-0.772464298964333,0.450008915522482,0.622727095103523,-4.61197443118231
"ENSG00000138430",12.0976054440672,42.8715836439384,0.772237430984834,0.450139837027955,0.622839670989567,-4.61198802549311
"ENSG00000106246",-2.92209605528394,4.58999641648315,-0.771633434020012,0.450488507299242,0.623253478772845,-4.6120242009745
"ENSG00000149177",-11.6425050159657,23.2686985731969,-0.77141141150646,0.450616716341795,0.623362219622884,-4.61203749245042
"ENSG00000144840",-6.20967395122848,10.2631123038103,-0.771126943167173,0.450781018131193,0.623520860063677,-4.61205451738141
"ENSG00000171703",2.63575107921402,3.59361627875838,0.769592771554893,0.451667752266478,0.624678624901299,-4.61214624009603
"ENSG00000204104",-2.03981585658506,2.83153421302162,-0.76931332539755,0.451829384354015,0.624833393617456,-4.61216292997731
"ENSG00000144909",6.1748353248384,10.8857720733395,0.769081754935592,0.451963351983159,0.624949875389941,-4.6121767564675
"ENSG00000173914",13.9464867913296,28.2136748107078,0.768982060017298,0.452021034777305,0.624960860692874,-4.61218270787785
"ENSG00000184076",-46.0596766547422,331.462330780641,-0.768673581705291,0.452199546843013,0.625006849251293,-4.61220111858827
"ENSG00000271147",-1.79313478700204,3.12739991679225,-0.768666649609702,0.452203558846575,0.625006849251293,-4.61220153223768
"ENSG00000100395",-15.2633580139252,63.6337335338565,-0.76863829734535,0.45221996816481,0.625006849251293,-4.61220322402938
"ENSG00000163811",-18.5154210386327,46.4883392003466,-0.768580768702145,0.452253264893972,0.625006849251293,-4.61220665662005
"ENSG00000023572",3.96443677587653,12.6932390829097,0.767872731204852,0.452663189788446,0.625473942600759,-4.6122488850189
"ENSG00000163166",-13.823675604004,42.1817615269551,-0.767825037828983,0.452690810506271,0.625473942600759,-4.6122517282962
"ENSG00000101911",-17.2756771501971,44.5122721755956,-0.767624754393228,0.452806812164904,0.625565430989776,-4.6122636666579
"ENSG00000026025",-41.9852759472164,290.76673540939,-0.767477078636973,0.452892355794034,0.625609204173911,-4.61227246746801
"ENSG00000109065",-14.233822924942,28.5153606508758,-0.767344001855975,0.452969451216537,0.625609204173911,-4.61228039697383
"ENSG00000124198",11.5096828047354,34.4324292830988,0.767312217136152,0.452987866261381,0.625609204173911,-4.61228229071813
"ENSG00000139055",-4.23364948134053,6.3650802247057,-0.767215900903866,0.453043671594023,0.625617511108792,-4.61228802885185
"ENSG00000171100",-11.3421889667163,36.1344352901895,-0.767106125807145,0.453107280093282,0.625636590590339,-4.61229456804078
"ENSG00000103197",13.277948582835,32.6460739880601,0.766829971554399,0.453267320181605,0.625788801019873,-4.6123110146372
"ENSG00000171202",-7.73626472514651,23.0647398305403,-0.766676968144261,0.453356005397515,0.625808004732426,-4.61232012464802
"ENSG00000123607",4.19746580313393,8.16568389166277,0.766634124034439,0.453380840993178,0.625808004732426,-4.61232267535333
"ENSG00000174243",-18.1875517515281,59.0011911819393,-0.766224045700479,0.453618594738297,0.626067403656272,-4.61234708286509
"ENSG00000067533",5.49674975540203,17.1899596819135,0.766037992781428,0.453726489027734,0.62613172748453,-4.61235815280004
"ENSG00000107164",9.79473047821516,20.6410057545443,0.765749766737644,0.453893665770951,0.62613172748453,-4.61237529726427
"ENSG00000151116",9.22375116548729,24.3354855593121,0.765737281959675,0.453900908039065,0.62613172748453,-4.61237603976478
"ENSG00000108846",19.3384858568297,41.5066608678552,0.765719948237225,0.453910963238386,0.62613172748453,-4.61237707062636
"ENSG00000035141",19.1386845915103,65.112113960789,0.765714096566427,0.453914357792008,0.62613172748453,-4.61237741862908
"ENSG00000143995",-7.4004188592774,21.8896194429174,-0.764886628992033,0.454394528229036,0.626725274116118,-4.61242660518702
"ENSG00000197568",5.48006163150001,9.21627124915466,0.764758535166487,0.454468887474568,0.62675903535484,-4.6124342152065
"ENSG00000121057",9.44946919958566,18.8156001577291,0.764578864476011,0.454573199957084,0.626834093224403,-4.61244488750964
"ENSG00000169567",-24.4797006456135,249.263868270421,-0.764174990650698,0.454807732884631,0.627022360480049,-4.61246886927897
"ENSG00000232973",-1.04323004080633,1.31161603089101,-0.764147622049428,0.454823628740384,0.627022360480049,-4.61247049400681
"ENSG00000141458",-13.1150740168801,35.6967400374752,-0.764085972909897,0.454859436193844,0.627022360480049,-4.61247415360027
"ENSG00000213047",-6.27083111845933,11.5509847421106,-0.763752972375561,0.4550528815498,0.6272202124477,-4.61249391657595
"ENSG00000005075",-13.0436039461276,67.4515496611997,-0.763431645528676,0.455239593182389,0.627408740631426,-4.61251297957265
"ENSG00000166803",2.34694033941291,2.98811680515329,0.76310351232869,0.455430308095508,0.627602744156619,-4.61253243909675
"ENSG00000111671",5.48297356486596,8.82469121195843,0.762772359347608,0.455622827667441,0.627799191758022,-4.61255207026064
"ENSG00000170584",11.0297738005317,53.876264679968,0.762562763232411,0.455744704472729,0.627835000385254,-4.61256449151586
"ENSG00000198298",4.79748829026717,8.44961063228706,0.762555807291533,0.455748749583279,0.627835000385254,-4.61256490369311
"ENSG00000145723",4.57004498979077,6.30507328688602,0.762099672048057,0.45601405527287,0.628097377933236,-4.61259192497621
"ENSG00000162783",3.370526173311,7.14371026681823,0.762056472726214,0.456039186540781,0.628097377933236,-4.6125944833522
"ENSG00000151502",15.888467235998,44.924633832085,0.761779314999398,0.456200443580318,0.628250610870966,-4.61261089432296
"ENSG00000109944",-3.13378188142081,3.94706148340595,-0.761469943299578,0.45638048462303,0.628429675538452,-4.61262920654516
"ENSG00000062822",15.279522956989,28.376407255133,0.760775461428535,0.456784801268945,0.628917491556465,-4.61267029028137
"ENSG00000181029",-0.6844323476197,1.26830924173504,-0.760623908493014,0.456873062111128,0.628970091533508,-4.61267925138089
"ENSG00000137760",4.09080520736457,3.90351434986719,0.760236385690844,0.457098793552574,0.629211912904041,-4.61270215789477
"ENSG00000176396",-2.05365924389081,3.16713652792117,-0.759875198263156,0.457309245944508,0.629432651472532,-4.6127234984873
"ENSG00000249264",-0.575347800184893,0.833241330108467,-0.759683882525309,0.457420743465809,0.629517156806998,-4.61273479867925
"ENSG00000197415",-4.07678209707421,5.98928668340247,-0.759557216722269,0.457494572564054,0.629532586588312,-4.6127422789038
"ENSG00000112357",9.01105726545411,14.1827230234345,0.75945706225962,0.457552954267629,0.629532586588312,-4.61274819273024
"ENSG00000168090",-47.1875343212916,311.085370723566,-0.759367836915669,0.457604969032808,0.629532586588312,-4.6127534606471
"ENSG00000245275",-1.48988624570086,2.44983539717821,-0.759053384582761,0.457788310764914,0.629532586588312,-4.61277202176125
"ENSG00000138760",11.2853276455151,65.8430408660479,0.759040763128526,0.457795670650608,0.629532586588312,-4.61277276662422
"ENSG00000204147",1.48286722450664,1.94215247966259,0.759022043104111,0.457806586897982,0.629532586588312,-4.61277387137806
"ENSG00000131408",-20.2567877448206,148.982698188741,-0.759010641999845,0.45781323532575,0.629532586588312,-4.61277454419738
"ENSG00000157353",6.79643383249949,10.3146854088253,0.758977140514517,0.457832771686749,0.629532586588312,-4.61277652118662
"ENSG00000113163",-15.0304357610322,35.4848323876138,-0.758566399972073,0.458072335976889,0.629793073810003,-4.61280075356698
"ENSG00000272369",-1.53735704081808,4.41062412936945,-0.758257554728869,0.458252520178131,0.629913543436259,-4.61281896685452
"ENSG00000162551",-6.59089040309459,8.34489640284576,-0.758195741635828,0.458288587900631,0.629913543436259,-4.61282261132627
"ENSG00000042317",4.40728308546029,6.87190837251473,0.758158437996237,0.458310355280086,0.629913543436259,-4.61282481060544
"ENSG00000103047",-7.5076026083086,16.1709017389836,-0.758010524078562,0.458396672050174,0.629963270732849,-4.61283353010479
"ENSG00000206337",-20.9761675382717,45.4649724818681,-0.757716427303085,0.458568324831554,0.6301302495088,-4.61285086261353
"ENSG00000182149",-44.6080925379101,301.179047552211,-0.757267463711371,0.458830442805357,0.630421488665862,-4.61287731074628
"ENSG00000181852",-20.1560718066965,65.6133287296709,-0.756707552544801,0.459157462992411,0.630649829088102,-4.61291027540395
"ENSG00000197302",4.70852985972278,13.3978146352824,0.756591035057516,0.459225533706169,0.630649829088102,-4.61291713265155
"ENSG00000099956",5.93337074885374,18.4710121926216,0.756482453238135,0.459288973849256,0.630649829088102,-4.61292352203572
"ENSG00000243667",1.27610170599162,2.42716770148944,0.756447799704477,0.459309221686694,0.630649829088102,-4.61292556101702
"ENSG00000103249",5.1935027583648,7.70298938894987,0.756436801424817,0.459315648024506,0.630649829088102,-4.61292620812826
"ENSG00000133704",5.1178219905621,10.8182287652897,0.756382102969373,0.459347609358605,0.630649829088102,-4.61292942632551
"ENSG00000110756",-5.86744555619735,15.6430693931308,-0.756299511897962,0.45939587143601,0.630649829088102,-4.61293428520378
"ENSG00000135953",-5.09332962227313,9.90758507933989,-0.756223878142497,0.459440070713415,0.630649829088102,-4.61293873436985
"ENSG00000103342",-12.2608901724261,30.2179825644804,-0.756209708715106,0.459448351410464,0.630649829088102,-4.61293956784482
"ENSG00000173611",-1.29774986845572,1.90348047801979,-0.756118924377433,0.459501408468168,0.630653762687333,-4.61294490764094
"ENSG00000134864",4.73670315210395,7.12768671069116,0.755610539706953,0.459798592412664,0.630784970628666,-4.61297479962642
"ENSG00000119138",4.38830832991298,10.1990265734492,0.755497717878093,0.459864559963589,0.630784970628666,-4.61298143092185
"ENSG00000063244",4.65209588381271,5.95892957806107,0.755399333039359,0.459922090823492,0.630784970628666,-4.61298721294726
"ENSG00000135469",-10.7766379977271,19.6593384814787,-0.75537955567005,0.459933656233886,0.630784970628666,-4.61298837517289
"ENSG00000099910",-1.35234064673313,1.79875844472712,-0.755318828474733,0.459969169389392,0.630784970628666,-4.61299194366533
"ENSG00000198793",-17.4725737770543,38.6117218891577,-0.755318320993225,0.459969466170697,0.630784970628666,-4.61299197348524
"ENSG00000245556",-9.32113953474568,17.1968644808481,-0.755293652399015,0.459983892802428,0.630784970628666,-4.61299342300484
"ENSG00000146872",-3.56232628012883,7.55479333758646,-0.755268466862419,0.459998622035055,0.630784970628666,-4.61299490285685
"ENSG00000116030",-11.4355800328921,110.36778851263,-0.754587211432061,0.460397148751065,0.63126256809877,-4.61303491559211
"ENSG00000186814",3.90114422238039,4.91625487121873,0.754331361263518,0.460546872383915,0.631398958156452,-4.61304993443995
"ENSG00000100294",10.9579094474366,31.550385105855,0.754194735525475,0.460626837942211,0.63140417680621,-4.61305795277069
"ENSG00000169718",-10.8828148761212,26.3291257019368,-0.754153146943035,0.460651180961602,0.63140417680621,-4.61306039327954
"ENSG00000169139",12.8037291357903,86.4244593994596,0.754044209787468,0.460714948784394,0.631422701949816,-4.61306678538806
"ENSG00000086102",-21.2264039183376,81.9632745086812,-0.753867910464839,0.460818159313676,0.631495274487549,-4.61307712838565
"ENSG00000089289",21.2459145653534,82.4300128981841,0.753639885019749,0.460951672580094,0.631501088570901,-4.6130905028543
"ENSG00000134452",11.6707649987319,31.4511569892721,0.753568331908107,0.460993573139352,0.631501088570901,-4.61309469895344
"ENSG00000171988",-15.1169263829042,50.7879060433457,-0.753538952901837,0.461010777767996,0.631501088570901,-4.61309642172902
"ENSG00000146676",5.4110749735728,11.1353749776464,0.753517336201399,0.461023436964654,0.631501088570901,-4.61309768928768
"ENSG00000167987",1.62799015369214,2.35209719532926,0.753342293656137,0.461125953353148,0.631572662293689,-4.61310795224135
"ENSG00000105364",9.20995099561703,28.7911991876838,0.753251067118187,0.461179387079305,0.631577002577816,-4.61311330012992
"ENSG00000135945",5.80511985338742,12.4679598917899,0.753149157843089,0.461239082403618,0.631589916129191,-4.61311927358815
"ENSG00000087448",5.01524054380659,9.42213236682898,0.752838073348468,0.461421335159052,0.631718552957189,-4.6131375035431
"ENSG00000115539",8.54293014488478,29.1032940943226,0.752817182775123,0.461433575729493,0.631718552957189,-4.6131387275201
"ENSG00000100811",-23.6532902532307,79.314411633482,-0.752578109884121,0.461573671534342,0.631841505918837,-4.61315273265086
"ENSG00000237298",2.13021300851215,4.7592692201458,0.752109159315225,0.461848549735974,0.632148913663673,-4.61318019286449
"ENSG00000178999",-4.46211966179123,6.85165838922847,-0.751915676014044,0.461961990067665,0.632235312623921,-4.61319151821989
"ENSG00000124444",9.2127726196839,19.7473056544433,0.751658391129425,0.462112863794038,0.632372918054028,-4.61320657416117
"ENSG00000164414",-7.62800162244983,23.9609766269406,-0.751558832142401,0.462171253924482,0.632383949206263,-4.61321239899138
"ENSG00000140987",-0.7901012961881,1.17407134463199,-0.750808556518209,0.462611425272544,0.632917308204433,-4.6132562729868
"ENSG00000134910",38.1574970918091,99.7933494938091,0.750718523121832,0.462664263089404,0.632920682168575,-4.61326153528938
"ENSG00000198856",-10.2636376167658,56.8027183065268,-0.750472512578574,0.462808657717149,0.633049290683211,-4.61327591136044
"ENSG00000173281",-7.81874615960011,12.5821459107599,-0.750146712849283,0.462999926211654,0.633241980281858,-4.61329494366341
"ENSG00000158716",24.7209426201915,125.188773302421,0.749692329686251,0.463266762608036,0.633537970414669,-4.61332147528032
"ENSG00000100304",11.6551527887359,32.7810167426741,0.749379688745717,0.463450414981763,0.633720150641621,-4.61333972227871
"ENSG00000117625",-8.72716068694447,23.8046729079683,-0.749242034373151,0.463531290251716,0.633761769533495,-4.61334775422007
"ENSG00000226976",0.65196783968685,1.78230613629392,0.749067319014244,0.46363395204717,0.633833163689772,-4.61335794674436
"ENSG00000170161",0.724196232110886,0.772499837968138,0.748882330131866,0.463742665505357,0.633912814629549,-4.61336873631904
"ENSG00000134324",-16.6969912942669,69.630524870986,-0.748759122003383,0.463815080477041,0.633942835439358,-4.61337592119429
